AD Delta-P SP (psi),AD ROP SP (ft/hr),AD Torque SP (kft·lbf),AD WOB SP (klb),Accum Trip In (bbl),Accum Trip Out (bbl),Annular Velocity (ft/min),BHA Length (ft),Bit MSE (psi),Bit Position (ft),Bit RPM (RPM),Bit Size (in),Bit Time (hr),Bit Weight (klb),Block Height (ft),Bttm Pipe Temp (°F),Casing Pressure (psi),Circulating Hrs (hr),Co. Man G/L (bbl),Cont Az (deg),Cont Inc (deg),DateTime,Depth of Cut (ft),Depth(ft),Diff Press (psi),East West Horizontal (ft),Flow Deviation (%),Flow In Rate (galUS/min),Flow Out Percent (%),G/L Rate - 1 Min (bbl/min),G/L Rate - 5 Min (bbl/min),Gain Loss (bbl),Gain Loss - Spare (bbl),Gamma Depth (ft),Gamma Ray (offset) (API),Hole Depth (ft),Hook Load (klb),Lst Jnt Time (s),ML Mud Temp IN (°F),ML Mud Temp OUT (°F),MSE Downhole (psi),MSE Total (psi),Mud Motor RPM (RPM),Mud Motor Torque (ft·lbf),Mud Temp In (°F),Mud Temp Out (°F),Mud Volume (bbl),Mud Weight In (lb/galUS),North South Horizontal (ft),Pipe Length (ft),Pump Pressure (psi),Pump SPM - Total (SPM),Pump SPM 1 (SPM),Pump SPM 2 (SPM),Pump SPM 3 (SPM),ROP - Average (ft/hr),ROP - Cut Unit (ft/hr),ROP - Fast (ft/hr),Rotary RPM (RPM),Rotary Torque (A),Run Jnt Time (s),Strks - Acc Fill (strokes),Strks - Fill (strokes),Strks - Pump 1 (strokes),Strks - Pump 2 (strokes),Strks - Pump 3 (strokes),Strks - Total (strokes),Suction 1 Pit 9 (bbl),Suction 2 Pit 10 (bbl),Suction 3 Pit 11 (bbl),Surface MSE wMotor (psi),Svy Azimuth (deg),Svy Depth (ft),Svy Inclination (deg),Time On Bottom (hr),Time On Job (hr),Time On Slip (s),Top Drive RPM (RPM),Top Drive Torque (kft·lbf),Total Gas (ML) (lagged) (1%=100 Units),Total Rotations on DP (),Total Trip Volume (bbl),Trip Tank 1 (bbl),Trip Tank 2 (bbl),Trip Tank GL (bbl),WC Bit Weight (klb),WC Torque (ft·lbf),Washout Factor (),Water Pit (bbl)
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1540.77,251.86,149.8,18.0,0.5,0.58,57.6,241.0,0.0,49.5,145.0,-999.25,0.5,2023-11-06 14:03:20,0.5,251.0,220.31,-999.25,0.0,645.0,0.0,0.43,-0.44,2.0,-32.0,200.34,285.0,251.86,68.29,1770.0,66.0,71.0,1528.07,1602.01,167.6,2438.0,70.0,69.0,627.0,8.6,-999.25,183.1,972.17,168.0,84.0,84.0,0.0,501.0,501.0,507.0,30.0,3994.0,570.0,49248.0,51.0,2411.0,2188.0,691.0,5342.0,72.0,73.0,65.0,1796.35,342.6,-999.25,0.8,0.5,15.9,274.0,30.0,2.5,-999.25,15.01,17.0,8.0,9.0,4.0,-8.67,3.0,4.29,386.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1369.48,252.93,151.3,18.0,0.5,0.23,56.5,241.0,0.0,49.5,145.0,-999.25,0.5,2023-11-06 14:03:28,0.5,252.0,213.58,-999.25,0.0,645.0,0.0,0.87,-0.55,2.0,-32.0,200.34,285.0,252.93,67.55,1770.0,66.0,71.0,1393.11,1265.26,167.6,2206.0,70.0,69.0,627.0,8.6,-999.25,183.1,992.17,168.0,84.0,84.0,0.0,495.0,495.0,508.0,30.3,1183.0,577.0,49248.0,51.0,2420.0,2198.0,691.0,5358.0,72.0,73.0,65.0,214.83,342.6,-999.25,0.8,0.5,15.9,274.0,30.3,0.3,-999.25,15.21,17.0,8.0,9.0,4.0,-10.02,0.0,4.1,386.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1397.55,253.91,150.6,18.0,0.5,0.49,55.6,241.0,0.0,49.5,145.0,-999.25,0.5,2023-11-06 14:03:35,0.5,253.0,232.09,-999.25,0.0,645.0,0.0,1.21,-0.25,2.0,-31.0,200.34,285.0,253.91,67.29,1770.0,66.0,71.0,1356.78,1363.35,167.6,2221.0,70.0,69.0,627.0,8.6,-999.25,183.1,993.42,168.0,84.0,84.0,0.0,482.0,482.0,495.0,30.1,3107.0,584.0,49248.0,51.0,2431.0,2209.0,691.0,5383.0,72.0,73.0,65.0,1008.72,342.6,-999.25,0.8,0.5,15.9,274.0,30.1,1.6,-999.25,15.2,17.0,8.0,9.0,4.0,-9.58,2.0,4.18,386.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1246.4,254.92,149.4,18.0,0.5,0.24,54.5,241.0,0.0,49.5,145.0,-999.25,0.5,2023-11-06 14:03:42,0.52,254.0,216.5,-999.25,0.0,645.0,0.0,0.53,-0.32,2.0,-32.0,190.6,285.0,254.92,67.97,1770.0,66.0,71.0,1390.85,1382.4,167.6,2273.0,70.0,69.0,627.0,8.6,-999.25,183.1,954.67,168.0,84.0,84.0,0.0,504.0,504.0,496.0,29.9,2959.0,591.0,49248.0,51.0,2441.0,2219.0,691.0,5400.0,71.0,73.0,65.0,2571.72,342.6,-999.25,0.8,0.5,15.9,274.0,29.9,4.4,-999.25,15.14,17.0,8.0,9.0,4.0,-10.07,4.0,4.07,386.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1501.64,255.81,148.7,18.0,0.5,0.47,53.7,241.0,0.0,49.5,145.0,-999.25,0.5,2023-11-06 14:03:49,0.5,255.0,227.47,-999.25,0.0,645.0,0.0,-0.82,-0.23,2.0,-32.0,190.6,285.0,255.81,67.39,1770.0,66.0,71.0,1252.96,1418.95,167.6,2002.0,70.0,69.0,627.0,8.6,-999.25,183.1,937.17,168.0,84.0,84.0,0.0,512.0,512.0,515.0,29.7,3181.0,598.0,49248.0,51.0,2450.0,2227.0,691.0,5417.0,71.0,73.0,65.0,2948.95,342.6,-999.25,0.8,0.5,15.9,274.0,29.7,4.4,-999.25,15.12,17.0,8.0,9.0,4.0,-10.63,4.0,4.27,386.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1463.13,256.82,151.3,18.0,0.5,-0.2,52.6,241.0,0.0,49.5,146.0,-999.25,0.5,2023-11-06 14:03:56,0.5,256.0,229.58,-999.25,0.0,645.0,0.0,-0.37,-0.13,3.0,-31.0,192.96,285.0,256.82,69.17,1770.0,66.0,71.0,1576.69,1337.08,167.6,2547.0,70.0,69.0,627.0,8.6,-999.25,183.1,1000.06,168.0,84.0,84.0,0.0,509.0,509.0,506.0,30.3,444.0,605.0,49248.0,51.0,2459.0,2237.0,691.0,5439.0,72.0,73.0,65.0,862.98,342.6,-999.25,0.8,0.5,15.9,274.0,30.3,1.3,-999.25,15.45,17.0,8.0,9.0,4.0,-11.16,1.0,4.16,386.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1616.69,257.81,151.1,18.0,0.5,0.19,51.7,241.0,0.0,49.5,146.0,-999.25,0.5,2023-11-06 14:04:03,0.5,257.0,270.36,-999.25,0.0,645.0,0.0,-0.08,-0.17,3.0,-31.0,192.96,59.0,257.81,67.02,1770.0,66.0,71.0,1467.56,1320.73,167.6,2531.0,70.0,68.0,627.0,8.6,-999.25,183.1,1014.67,168.0,84.0,84.0,0.0,534.0,523.0,511.0,30.2,0.0,612.0,49248.0,51.0,2469.0,2247.0,691.0,5456.0,72.0,73.0,65.0,1736.29,342.6,-999.25,0.8,0.5,15.9,274.0,30.2,2.8,-999.25,15.49,17.0,8.0,9.0,4.0,-10.01,3.0,4.26,386.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1584.29,258.9,150.6,18.0,0.5,-0.47,50.6,241.0,0.0,49.5,145.0,-999.25,0.5,2023-11-06 14:04:10,0.5,258.0,231.65,-999.25,0.0,645.0,0.0,-1.26,-0.28,2.0,-32.0,192.96,59.0,258.9,67.89,1770.0,66.0,71.0,1355.07,1149.38,167.6,2165.0,70.0,68.0,626.0,8.6,-999.25,183.1,1007.17,168.0,84.0,84.0,0.0,480.0,449.0,497.0,30.1,0.0,620.0,49248.0,51.0,2482.0,2259.0,691.0,5481.0,72.0,73.0,65.0,992.92,342.6,187.0,0.8,0.5,15.9,274.0,30.1,1.4,-999.25,15.5,17.0,8.0,9.0,4.0,-10.15,1.0,4.26,386.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1615.11,259.92,149.1,18.0,0.5,3.12,49.5,241.0,0.0,49.5,145.0,-999.25,0.5,2023-11-06 14:04:18,0.51,259.0,280.61,-999.25,0.0,645.0,0.0,-0.09,-0.11,2.0,-32.0,192.96,59.0,259.92,65.74,1770.0,66.0,71.0,1659.88,1779.99,167.6,2685.0,70.0,68.0,627.0,8.6,-999.25,183.1,1029.67,168.0,84.0,84.0,0.0,489.0,516.0,497.0,29.8,5399.0,627.0,49248.0,51.0,2491.0,2269.0,691.0,5503.0,72.0,73.0,65.0,2281.84,342.6,-999.25,0.8,0.5,15.9,274.0,29.8,3.9,-999.25,15.41,17.0,8.0,9.0,4.0,-8.52,4.0,4.04,386.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1577.07,260.95,148.6,18.0,0.5,0.1,48.5,241.0,0.0,49.5,145.0,-999.25,0.5,2023-11-06 14:04:25,0.52,260.0,282.51,-999.25,0.0,645.0,0.0,-0.08,-0.02,2.0,-32.0,192.96,59.0,260.95,66.92,1770.0,66.0,71.0,1506.49,1497.87,167.6,2258.0,70.0,68.0,627.0,8.6,-999.25,183.1,1003.42,168.0,84.0,84.0,0.0,503.0,503.0,496.0,29.7,0.0,634.0,49248.0,51.0,2501.0,2279.0,691.0,5521.0,72.0,73.0,65.0,2119.65,342.6,-999.25,0.8,0.5,16.0,274.0,29.7,3.7,-999.25,15.41,17.0,8.0,9.0,4.0,-8.36,4.0,4.26,386.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1917.46,261.8,149.1,18.0,0.5,-0.29,47.7,241.0,0.0,49.5,144.0,-999.25,0.5,2023-11-06 14:04:32,0.5,261.0,277.43,-999.25,0.0,645.0,0.0,-0.62,-0.19,1.0,-32.0,192.96,59.0,261.8,67.27,1770.0,66.0,71.0,1577.07,1774.27,167.6,2857.0,70.0,68.0,626.0,8.6,-999.25,183.1,994.67,168.0,84.0,84.0,0.0,547.0,527.0,497.0,29.8,4956.0,641.0,49248.0,51.0,2509.0,2287.0,691.0,5537.0,72.0,73.0,65.0,2082.95,342.6,-999.25,0.8,0.5,16.0,274.0,29.8,2.9,-999.25,15.52,17.0,8.0,9.0,4.0,-9.5,2.0,3.84,386.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,2122.14,262.82,146.1,18.0,0.5,1.98,46.6,241.0,0.0,49.5,144.0,-999.25,0.5,2023-11-06 14:04:39,0.51,262.0,323.35,-999.25,0.0,645.0,0.0,-1.18,-0.32,1.0,-33.0,192.96,59.0,262.82,66.85,1770.0,66.0,71.0,1844.47,2325.76,167.6,2949.0,70.0,68.0,625.0,8.6,-999.25,183.1,1053.42,168.0,84.0,84.0,0.0,504.0,504.0,512.0,29.2,8506.0,648.0,49248.0,51.0,2521.0,2298.0,691.0,5562.0,72.0,73.0,65.0,0.01,342.6,-999.25,0.8,0.5,16.0,274.0,29.2,0.0,-999.25,15.27,17.0,8.0,9.0,4.0,-9.19,-2.0,3.93,386.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,2038.93,263.93,149.8,18.0,0.5,0.2,45.5,241.0,0.0,49.5,143.0,-999.25,0.5,2023-11-06 14:04:46,0.5,263.0,307.62,-999.25,0.0,645.0,0.0,-1.17,-0.18,0.0,-33.0,200.03,59.0,263.93,66.29,1770.0,66.0,71.0,2182.1,2451.2,167.6,3500.0,70.0,68.0,625.0,8.6,-999.25,183.1,1019.67,168.0,84.0,84.0,0.0,503.0,490.0,505.0,30.0,8654.0,656.0,49248.0,51.0,2532.0,2310.0,691.0,5585.0,72.0,73.0,65.0,1110.3,342.6,-999.25,0.8,0.5,16.0,274.0,30.0,1.6,-999.25,15.72,17.0,8.0,9.0,4.0,-8.43,2.0,4.08,386.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1945.81,264.9,149.5,18.0,0.5,-0.09,44.6,241.0,0.0,49.5,143.0,-999.25,0.5,2023-11-06 14:04:54,0.49,264.0,319.59,-999.25,0.0,645.0,0.0,-2.38,-0.14,0.0,-34.0,200.03,59.0,264.9,67.28,1770.0,66.0,71.0,2044.76,2128.94,167.6,2744.0,70.0,68.0,624.0,8.6,-999.25,183.1,1083.42,168.0,84.0,84.0,0.0,462.0,462.0,495.0,29.9,3772.0,663.0,49248.0,51.0,2542.0,2319.0,691.0,5601.0,72.0,73.0,65.0,2549.77,342.6,-999.25,0.8,0.5,16.0,274.0,29.9,4.1,-999.25,15.74,17.0,8.0,9.0,4.0,-8.66,4.0,4.06,386.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1219.88,265.92,150.1,18.0,0.5,-0.43,43.5,241.0,0.0,49.5,144.0,-999.25,0.5,2023-11-06 14:05:01,0.52,265.0,215.19,-999.25,0.0,645.0,0.0,-1.99,-0.0,1.0,-33.0,200.03,95.0,265.92,67.47,1770.0,66.0,72.0,1523.45,1388.36,167.6,2481.0,70.0,68.0,625.0,8.6,-999.25,183.1,964.67,168.0,84.0,84.0,0.0,465.0,518.0,493.0,30.0,1405.0,671.0,49248.0,51.0,2551.0,2329.0,691.0,5623.0,72.0,73.0,65.0,1266.15,342.6,-999.25,0.8,0.5,16.0,274.0,30.0,2.2,-999.25,15.87,17.0,8.0,9.0,4.0,-9.06,2.0,4.31,386.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1451.36,266.92,151.1,18.0,0.5,0.13,42.5,241.0,0.0,49.5,143.0,-999.25,0.5,2023-11-06 14:05:08,0.51,266.0,244.07,-999.25,0.0,645.0,0.0,-1.65,-0.06,0.0,-34.0,202.48,95.0,266.92,66.91,1770.0,66.0,72.0,1481.86,1429.46,167.6,2346.0,70.0,68.0,625.0,8.6,-999.25,183.1,993.42,168.0,84.0,84.0,0.0,495.0,495.0,491.0,30.2,2589.0,678.0,49248.0,51.0,2561.0,2339.0,691.0,5643.0,71.0,73.0,65.0,962.93,342.6,-999.25,0.8,0.5,16.0,274.0,30.2,1.6,-999.25,16.03,17.0,8.0,9.0,4.0,-9.55,2.0,4.12,385.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,2100.69,267.78,149.0,18.0,0.5,0.76,41.7,241.0,0.0,49.5,142.0,-999.25,0.5,2023-11-06 14:05:15,0.5,267.0,306.61,-999.25,0.0,645.0,0.0,-2.19,-0.26,-1.0,-34.0,202.48,95.0,267.78,69.28,1770.0,66.0,72.0,1954.32,1984.43,167.6,2796.0,70.0,68.0,624.0,8.6,-999.25,183.1,1083.42,168.0,84.0,84.0,0.0,558.0,526.0,508.0,29.8,4142.0,685.0,49248.0,51.0,2571.0,2349.0,691.0,5660.0,72.0,73.0,65.0,1080.76,342.6,-999.25,0.8,0.5,16.0,274.0,29.8,1.5,-999.25,15.87,17.0,8.0,9.0,4.0,-3.96,0.0,4.05,386.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1611.89,268.91,148.3,18.0,0.5,-0.93,40.6,241.0,0.0,49.5,142.0,-999.25,0.5,2023-11-06 14:05:22,0.5,268.0,240.26,-999.25,0.0,645.0,0.0,-3.42,-0.45,-1.0,-35.0,202.48,95.0,268.91,68.2,1770.0,66.0,72.0,1648.91,1839.04,167.6,2612.0,70.0,68.0,623.0,8.6,-999.25,183.1,1032.17,168.0,84.0,84.0,0.0,534.0,498.0,509.0,29.7,8506.0,693.0,49248.0,51.0,2582.0,2360.0,691.0,5683.0,72.0,73.0,65.0,1362.1,342.6,156.0,0.8,0.5,16.0,274.0,29.7,2.0,-999.25,15.86,17.0,8.0,9.0,4.0,-8.51,4.0,4.0,385.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1458.86,269.92,149.9,18.0,0.5,-0.45,39.5,241.0,0.0,49.5,141.0,-999.25,0.5,2023-11-06 14:05:30,0.5,269.0,224.32,-999.25,0.0,645.0,0.0,-4.32,-0.51,-2.0,-36.0,202.48,95.0,269.92,67.51,1770.0,66.0,71.0,1430.8,1240.77,167.6,2425.0,70.0,68.0,622.0,8.6,-999.25,183.1,978.42,168.0,84.0,84.0,0.0,504.0,504.0,506.0,30.0,2737.0,700.0,49248.0,51.0,2592.0,2370.0,691.0,5705.0,72.0,73.0,65.0,1343.63,342.6,-999.25,0.8,0.5,16.0,274.0,30.0,2.0,-999.25,16.09,17.0,8.0,9.0,4.0,-9.37,2.0,4.25,385.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1756.07,270.92,149.2,18.0,0.5,0.37,38.5,241.0,0.0,49.5,141.0,-999.25,0.5,2023-11-06 14:05:37,0.5,270.0,296.41,-999.25,0.0,645.0,0.0,-3.46,-0.57,-2.0,-36.0,202.48,95.0,270.92,66.9,1770.0,66.0,72.0,1836.99,1841.39,167.6,3217.0,70.0,68.0,622.0,8.6,-999.25,183.1,1023.42,168.0,84.0,84.0,0.0,464.0,464.0,498.0,29.8,0.0,707.0,49248.0,51.0,2601.0,2380.0,691.0,5721.0,71.0,73.0,65.0,4532.12,342.6,-999.25,0.8,0.5,16.0,274.0,29.8,7.5,-999.25,16.07,17.0,8.0,9.0,4.0,-9.88,7.0,3.88,385.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1687.34,271.91,155.0,18.0,0.5,-0.77,37.6,241.0,0.0,49.5,140.0,-999.25,0.5,2023-11-06 14:05:44,0.52,271.0,282.59,-999.25,0.0,645.0,0.0,-3.9,-0.66,-3.0,-37.0,202.48,95.0,271.91,65.62,1770.0,66.0,72.0,1740.68,1787.03,167.6,2834.0,70.0,68.0,622.0,8.6,-999.25,183.1,1015.92,168.0,84.0,84.0,0.0,502.0,502.0,492.0,31.0,4512.0,714.0,49248.0,51.0,2613.0,2391.0,691.0,5747.0,71.0,73.0,65.0,-0.0,342.6,-999.25,0.8,0.5,16.0,274.0,31.0,0.0,-999.25,16.76,17.0,8.0,9.0,4.0,-7.16,-5.0,4.09,385.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1993.83,272.92,151.9,18.0,0.5,0.5,36.5,241.0,0.0,49.5,140.0,-999.25,0.5,2023-11-06 14:05:51,0.52,272.0,357.98,-999.25,0.0,645.0,0.0,-3.19,-0.54,-3.0,-37.0,202.48,81.0,272.92,66.16,1770.0,66.0,72.0,2020.58,2348.76,167.6,3211.0,70.0,68.0,622.0,8.6,-999.25,183.1,1070.92,168.0,84.0,84.0,0.0,521.0,514.0,508.0,30.4,3107.0,721.0,49248.0,51.0,2621.0,2399.0,691.0,5763.0,71.0,73.0,65.0,993.62,342.6,-999.25,0.8,0.5,16.0,274.0,30.4,1.7,-999.25,16.48,17.0,8.0,9.0,4.0,-8.33,2.0,4.11,385.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,2210.29,273.92,150.9,18.0,0.5,-0.53,35.5,241.0,0.0,49.5,140.0,-999.25,0.5,2023-11-06 14:05:58,0.5,273.0,326.8,-999.25,0.0,645.0,0.0,-3.95,-0.8,-3.0,-37.0,202.48,81.0,273.92,66.44,1770.0,66.0,72.0,1866.84,2535.69,167.6,2990.0,70.0,68.0,621.0,8.6,-999.25,183.1,1058.42,168.0,84.0,84.0,0.0,562.0,514.0,499.0,30.2,0.0,729.0,49248.0,51.0,2632.0,2410.0,691.0,5785.0,71.0,73.0,64.0,-0.0,342.6,-999.25,0.8,0.5,16.0,274.0,30.2,0.0,-999.25,16.44,17.0,8.0,9.0,4.0,-9.28,-4.0,3.93,385.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1519.5,274.89,153.4,18.0,0.5,-0.62,34.6,241.0,0.0,49.5,139.0,-999.25,0.5,2023-11-06 14:06:06,0.5,274.0,249.79,-999.25,0.0,645.0,0.0,-4.17,-1.0,-4.0,-38.0,202.48,81.0,274.89,67.18,1770.0,66.0,72.0,1724.2,2116.46,167.6,2742.0,70.0,68.0,621.0,8.6,-999.25,183.1,1003.42,168.0,84.0,84.0,0.0,507.0,507.0,509.0,30.7,5030.0,736.0,49248.0,51.0,2642.0,2420.0,691.0,5802.0,71.0,73.0,64.0,-0.0,342.6,-999.25,0.8,0.5,16.0,274.0,30.7,0.0,-999.25,16.77,17.0,8.0,9.0,4.0,-10.39,-3.0,4.13,385.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1719.31,275.91,150.0,18.0,0.5,-0.46,33.6,241.0,0.0,49.5,138.0,-999.25,0.5,2023-11-06 14:06:13,0.5,275.0,258.31,-999.25,0.0,645.0,0.0,-3.8,-0.94,-5.0,-39.0,202.48,81.0,275.91,67.09,1770.0,66.0,72.0,1700.73,1439.44,167.6,2224.0,69.0,68.0,620.0,8.6,-999.25,183.1,1000.92,168.0,84.0,84.0,0.0,450.0,450.0,497.0,30.0,518.0,743.0,49248.0,51.0,2653.0,2431.0,691.0,5827.0,71.0,72.0,64.0,2973.33,342.6,-999.25,0.8,0.5,16.0,274.0,30.0,4.4,-999.25,16.46,17.0,8.0,9.0,4.0,-9.11,4.0,4.15,385.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1765.71,276.99,144.9,18.0,0.6,1.19,32.5,241.0,0.0,49.5,137.0,-999.25,0.5,2023-11-06 14:06:20,0.5,276.0,289.91,-999.25,0.0,645.0,0.0,-5.38,-1.22,-6.0,-40.0,202.48,81.0,276.99,69.84,1770.0,66.0,72.0,1616.62,2349.29,167.6,2581.0,69.0,68.0,619.0,8.6,-999.25,183.1,1018.42,168.0,84.0,84.0,0.0,489.0,507.0,499.0,29.0,14201.0,751.0,49248.0,51.0,2664.0,2443.0,691.0,5850.0,71.0,72.0,64.0,3060.75,342.6,-999.25,0.8,0.6,16.0,274.0,29.0,4.9,-999.25,15.96,17.0,8.0,9.0,4.0,-12.77,5.0,4.08,385.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1899.13,277.9,150.3,18.0,0.6,-0.57,31.6,241.0,0.0,49.5,137.0,-999.25,0.5,2023-11-06 14:06:28,0.51,277.0,319.53,-999.25,0.0,645.0,0.0,-4.16,-1.19,-6.0,-40.0,202.48,81.0,277.9,69.5,1770.0,66.0,72.0,1474.98,1250.0,167.6,2797.0,69.0,68.0,619.0,8.6,-999.25,183.1,1018.42,168.0,84.0,84.0,0.0,525.0,525.0,509.0,30.1,0.0,757.0,49248.0,51.0,2671.0,2450.0,691.0,5861.0,71.0,72.0,64.0,1858.5,342.6,-999.25,0.8,0.6,16.0,274.0,30.1,3.1,-999.25,16.61,17.0,8.0,9.0,4.0,-12.78,3.0,3.89,385.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1722.61,278.81,147.0,18.0,0.6,-0.86,30.7,241.0,0.0,49.5,137.0,-999.25,0.5,2023-11-06 14:06:34,0.5,278.0,265.62,-999.25,0.0,645.0,0.0,-3.29,-1.2,-6.0,-40.0,202.48,81.0,278.81,68.09,1770.0,66.0,72.0,1906.2,2217.35,167.6,3069.0,69.0,68.0,618.0,8.6,-999.25,183.1,1027.17,168.0,84.0,84.0,0.0,503.0,503.0,510.0,29.4,6805.0,764.0,49248.0,51.0,2681.0,2459.0,691.0,5883.0,71.0,72.0,64.0,3530.72,342.6,-999.25,0.8,0.6,16.0,274.0,29.4,5.3,-999.25,16.3,17.0,8.0,9.0,4.0,-11.12,5.0,4.05,385.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1449.64,279.93,148.2,18.0,0.6,0.06,29.5,241.0,0.0,49.5,136.0,-999.25,0.5,2023-11-06 14:06:41,0.5,279.0,223.26,-999.25,0.0,645.0,0.0,-4.51,-1.7,-7.0,-41.0,202.48,81.0,279.93,66.95,1770.0,66.0,72.0,1925.05,1980.56,167.6,2800.0,69.0,68.0,617.0,8.6,-999.25,183.1,954.68,168.0,84.0,84.0,0.0,538.0,512.0,511.0,29.6,296.0,772.0,49248.0,51.0,2692.0,2471.0,691.0,5906.0,71.0,72.0,64.0,29.46,342.6,-999.25,0.8,0.6,16.0,274.0,29.6,0.0,-999.25,16.5,17.0,8.0,9.0,4.0,-9.87,1.0,4.35,385.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1778.02,280.93,148.5,18.0,0.6,-0.8,28.5,241.0,0.0,49.5,135.0,-999.25,0.5,2023-11-06 14:06:49,0.5,280.0,272.72,-999.25,0.0,645.0,0.0,-4.95,-1.77,-8.0,-42.0,202.48,81.0,280.93,65.52,1770.0,66.0,72.0,1731.37,1797.41,167.6,2495.0,69.0,68.0,617.0,8.6,-999.25,183.1,1163.42,168.0,84.0,84.0,0.0,436.0,436.0,497.0,29.7,4956.0,779.0,49248.0,51.0,2703.0,2482.0,691.0,5925.0,71.0,72.0,64.0,3822.43,342.6,-999.25,0.8,0.6,16.0,274.0,29.7,5.7,-999.25,16.59,17.0,8.0,9.0,4.0,-6.71,6.0,4.02,384.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,2052.71,281.92,151.4,18.0,0.6,-0.56,27.5,241.0,0.0,49.5,135.0,-999.25,0.5,2023-11-06 14:06:56,0.5,281.0,342.81,-999.25,0.0,645.0,0.0,-5.32,-1.72,-8.0,-42.0,202.48,95.0,281.92,67.37,1770.0,66.0,72.0,1866.55,1746.79,167.6,2841.0,69.0,68.0,616.0,8.6,-999.25,183.1,1058.42,168.0,84.0,84.0,0.0,478.0,536.0,497.0,30.3,0.0,786.0,49248.0,51.0,2713.0,2492.0,691.0,5948.0,71.0,72.0,64.0,1671.75,342.6,-999.25,0.8,0.6,16.0,274.0,30.3,2.7,-999.25,16.98,17.0,8.0,9.0,4.0,-9.46,3.0,3.93,384.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1759.76,282.93,152.1,18.0,0.6,1.7,26.5,241.0,0.0,49.5,135.0,-999.25,0.5,2023-11-06 14:07:03,0.51,282.0,303.48,-999.25,0.0,645.0,0.0,-4.68,-1.77,-8.0,-42.0,202.48,95.0,282.93,66.24,1770.0,66.0,72.0,2013.15,1978.04,167.6,3262.0,69.0,68.0,616.0,8.6,-999.25,183.1,1067.17,168.0,84.0,84.0,0.0,502.0,502.0,497.0,30.4,1849.0,793.0,49248.0,51.0,2721.0,2500.0,691.0,5964.0,71.0,72.0,64.0,3626.37,342.6,-999.25,0.8,0.6,16.0,274.0,30.4,6.1,-999.25,17.12,17.0,8.0,9.0,4.0,-5.14,6.0,3.97,384.0
400.0,500.0,30.0,5.0,399.0,1304.0,-999.25,127.0,1878.43,283.93,151.8,18.0,0.6,-1.07,25.5,241.0,0.0,49.5,134.0,-999.25,0.5,2023-11-06 14:07:10,0.5,283.0,285.64,-999.25,0.0,645.0,0.0,-4.47,-2.07,-9.0,-42.0,202.48,95.0,283.93,66.98,1770.0,66.0,72.0,1894.62,2001.64,167.6,2705.0,69.0,68.0,616.0,8.6,-999.25,183.1,1023.11,168.0,84.0,84.0,0.0,550.0,508.0,496.0,30.4,5621.0,801.0,49248.0,51.0,2732.0,2511.0,691.0,5986.0,71.0,72.0,64.0,3750.1,342.6,-999.25,0.8,0.6,16.0,274.0,30.4,5.6,-999.25,17.15,17.0,8.0,9.0,4.0,-8.18,6.0,4.13,384.0
