AD Delta-P SP (psi),AD ROP SP (ft/hr),AD Torque SP (kft·lbf),AD WOB SP (klb),Accum Trip In (bbl),Accum Trip Out (bbl),Annular Velocity (ft/min),BHA Length (ft),Bit MSE (psi),Bit Position (ft),Bit RPM (RPM),Bit Size (in),Bit Time (hr),Bit Weight (klb),Block Height (ft),Bttm Pipe Temp (°F),Casing Pressure (psi),Circulating Hrs (hr),Co. Man G/L (bbl),Cont Az (deg),Cont Inc (deg),DateTime,Depth of Cut (ft),Depth(ft),Diff Press (psi),East West Horizontal (ft),Flow Deviation (%),Flow In Rate (galUS/min),Flow Out Percent (%),G/L Rate - 1 Min (bbl/min),G/L Rate - 5 Min (bbl/min),Gain Loss (bbl),Gain Loss - Spare (bbl),Gamma Depth (ft),Gamma Ray (offset) (API),Hole Depth (ft),Hook Load (klb),Lst Jnt Time (s),ML Mud Temp IN (°F),ML Mud Temp OUT (°F),MSE Downhole (psi),MSE Total (psi),Mud Motor RPM (RPM),Mud Motor Torque (ft·lbf),Mud Temp In (°F),Mud Temp Out (°F),Mud Volume (bbl),Mud Weight In (lb/galUS),North South Horizontal (ft),Pipe Length (ft),Pump Pressure (psi),Pump SPM - Total (SPM),Pump SPM 1 (SPM),Pump SPM 2 (SPM),Pump SPM 3 (SPM),ROP - Average (ft/hr),ROP - Cut Unit (ft/hr),ROP - Fast (ft/hr),Rotary RPM (RPM),Rotary Torque (A),Run Jnt Time (s),Strks - Acc Fill (strokes),Strks - Fill (strokes),Strks - Pump 1 (strokes),Strks - Pump 2 (strokes),Strks - Pump 3 (strokes),Strks - Total (strokes),Suction 1 Pit 9 (bbl),Suction 2 Pit 10 (bbl),Suction 3 Pit 11 (bbl),Surface MSE wMotor (psi),Svy Azimuth (deg),Svy Depth (ft),Svy Inclination (deg),Time On Bottom (hr),Time On Job (hr),Time On Slip (s),Top Drive RPM (RPM),Top Drive Torque (kft·lbf),Total Gas (ML) (lagged) (1%=100 Units),Total Rotations on DP (),Total Trip Volume (bbl),Trip Tank 1 (bbl),Trip Tank 2 (bbl),Trip Tank GL (bbl),WC Bit Weight (klb),WC Torque (ft·lbf),Washout Factor (),Water Pit (bbl)
604.16,75.0,30.0,35.0,477.0,3914.0,57.6,1073.1,40133.72,10029.98,172.3,9.0,120.2,33.96,29.3,232.0,0.0,243.3,-108.0,88.2,92.2,2023-11-22 11:12:58,0.06,10029.0,177.68,1675.8,101.0,648.0,100.0,0.05,4.46,1.0,-26.0,9957.14,240.0,10029.98,208.29,7537.0,95.0,117.0,47141.26,122854.18,168.6,2295.0,90.0,48.0,626.0,8.65,1030.2,8990.8,3398.94,169.0,84.0,85.0,0.0,55.0,55.0,65.0,34.5,32693.0,8591.0,53477.0,38.0,54070.0,14370.0,34785.0,24159.0,69.0,69.0,63.0,558718.5,89.0,-999.25,91.5,120.2,392.0,86.0,34.5,24.2,-999.25,4144.39,14.0,7.0,8.0,-20.0,-149.38,24.0,1.23,150.0
604.16,75.0,30.0,35.0,481.0,3914.0,57.6,1073.1,53078.31,10031.0,175.5,9.0,120.3,35.77,28.3,232.0,0.0,243.3,-112.0,88.2,92.2,2023-11-22 11:14:03,0.04,10030.0,211.6,1675.8,101.0,648.0,101.0,-3.54,3.63,-3.0,-30.0,9958.12,245.0,10031.0,206.35,7537.0,95.0,118.0,51321.91,166832.38,168.6,1710.0,90.0,48.0,622.0,8.65,1030.2,8990.8,3373.94,169.0,84.0,85.0,0.0,50.0,50.0,43.0,35.1,33210.0,8664.0,53477.0,38.0,54173.0,14473.0,34785.0,24361.0,69.0,69.0,63.0,626080.69,89.0,-999.25,91.5,120.3,392.0,86.0,35.1,24.4,-999.25,4221.96,18.0,8.0,9.0,-16.0,-148.85,24.0,1.23,150.0
604.16,75.0,30.0,35.0,485.0,3914.0,57.6,1073.1,55916.0,10032.0,171.8,9.0,120.3,35.64,27.3,232.0,0.0,243.4,-117.0,87.9,92.2,2023-11-22 11:15:17,0.04,10031.0,199.21,1675.8,100.0,648.0,100.0,-2.99,0.62,-8.0,-35.0,9959.07,266.0,10032.0,206.17,7537.0,95.0,118.0,81002.6,188471.91,168.6,2770.0,90.0,47.0,617.0,8.65,1030.2,8990.8,3421.43,169.0,84.0,85.0,0.0,45.0,50.0,44.0,34.4,33284.0,8745.0,53477.0,38.0,54286.0,14587.0,34785.0,24592.0,69.0,69.0,63.0,709959.63,89.0,-999.25,91.5,120.3,392.0,86.0,34.4,24.7,-999.25,4132.09,22.0,10.0,11.0,-12.0,-148.37,25.0,1.23,149.0
604.16,75.0,30.0,35.0,488.0,3914.0,57.6,1073.1,76401.82,10032.99,172.0,9.0,120.3,35.53,26.3,232.0,0.0,243.4,-121.0,87.9,92.2,2023-11-22 11:16:38,0.04,10032.0,278.22,1675.8,100.0,648.0,100.0,-4.07,-2.29,-11.0,-38.0,9960.26,281.0,10032.99,206.18,7537.0,95.0,118.0,84688.63,194392.81,168.6,2867.0,90.0,47.0,614.0,8.65,1030.2,8990.8,3456.53,169.0,84.0,85.0,0.0,45.0,45.0,42.0,34.4,33506.0,8824.0,53477.0,38.0,54398.0,14699.0,34785.0,24814.0,69.0,69.0,63.0,700705.25,89.0,-999.25,91.5,120.3,392.1,86.0,34.4,24.9,-999.25,4138.39,25.0,12.0,13.0,-9.0,-148.32,25.0,1.21,148.0
604.16,75.0,30.0,35.0,492.0,3914.0,57.6,1073.1,59787.73,10034.0,173.5,9.0,120.3,35.47,25.3,232.0,0.0,243.4,-124.0,87.9,92.2,2023-11-22 11:17:57,0.04,10033.0,214.94,1675.8,100.0,648.0,100.0,-3.42,-2.99,-2.0,-42.0,9960.54,271.0,10034.0,206.01,7537.0,95.0,118.0,59689.77,168957.39,168.6,2089.0,90.0,47.0,610.0,8.65,1030.2,8990.8,3451.44,169.0,84.0,85.0,0.0,46.0,45.0,44.0,34.7,34024.0,8904.0,53477.0,38.0,54510.0,14812.0,34785.0,25039.0,68.0,68.0,62.0,708244.25,89.0,-999.25,91.5,120.3,392.1,86.0,34.7,24.9,-999.25,4175.99,29.0,14.0,15.0,-5.0,-148.3,25.0,1.22,148.0
604.16,75.0,30.0,35.0,496.0,3914.0,57.6,1073.1,70695.57,10034.99,177.3,9.0,120.4,35.67,24.3,232.0,0.0,243.4,-127.0,87.9,92.4,2023-11-22 11:19:17,0.04,10034.0,242.81,1675.8,100.0,648.0,100.0,-2.63,-2.81,-5.0,-45.0,9962.23,261.0,10034.99,205.91,7537.0,95.0,117.0,49031.52,162395.03,168.6,1680.0,90.0,47.0,607.0,8.65,1030.2,8990.8,3430.19,169.0,84.0,85.0,0.0,43.0,43.0,44.0,35.5,33654.0,8988.0,53477.0,38.0,54627.0,14929.0,34785.0,25271.0,68.0,68.0,61.0,731575.19,89.0,-999.25,91.5,120.4,392.1,86.0,35.5,24.5,-999.25,4268.54,33.0,15.0,17.0,-1.0,-148.39,25.0,1.23,147.0
604.16,75.0,30.0,35.0,499.0,3914.0,57.6,1073.1,57036.68,10036.0,175.0,9.0,120.4,35.57,23.3,232.0,0.0,243.4,-131.0,87.9,92.4,2023-11-22 11:20:40,0.05,10035.0,211.01,1675.8,101.0,648.0,100.0,-2.76,-2.85,-9.0,-49.0,9963.3,245.0,10036.0,205.7,7537.0,95.0,117.0,56232.08,163816.83,168.6,1997.0,90.0,46.0,603.0,8.65,1030.2,8990.8,3387.69,169.0,84.0,85.0,0.0,46.0,46.0,45.0,35.0,33816.0,9066.0,53477.0,38.0,54736.0,15039.0,34785.0,25491.0,68.0,67.0,61.0,676188.75,89.0,-999.25,91.5,120.4,392.1,86.0,35.0,24.4,-999.25,4212.17,36.0,17.0,19.0,2.0,-148.44,24.0,1.22,146.0
604.16,75.0,30.0,35.0,503.0,3914.0,57.6,1073.1,71489.3,10036.99,172.3,9.0,120.4,36.16,22.3,232.0,0.0,243.5,-134.0,87.5,92.4,2023-11-22 11:21:59,0.04,10036.0,253.53,1675.8,101.0,648.0,101.0,-1.73,-2.65,-12.0,-51.0,9963.95,158.0,10036.99,205.28,7537.0,94.0,117.0,100099.78,214958.7,168.6,3250.0,90.0,46.0,600.0,8.65,1030.2,8990.8,3487.69,169.0,84.0,85.0,0.0,44.0,44.0,41.0,34.5,33802.0,9147.0,53477.0,38.0,54851.0,15154.0,34785.0,25724.0,67.0,67.0,61.0,727399.44,89.0,-999.25,91.5,120.4,392.1,86.0,34.5,25.2,-999.25,4149.52,40.0,19.0,21.0,6.0,-148.35,25.0,1.21,146.0
604.16,75.0,30.0,35.0,504.0,3914.0,57.6,1073.1,95937.94,10038.0,175.3,9.0,120.4,36.01,21.3,232.0,0.0,243.5,-136.0,87.5,92.4,2023-11-22 11:23:20,0.04,10037.0,314.57,1675.8,100.0,648.0,100.0,0.34,-2.17,-14.0,-54.0,9965.32,138.0,10038.0,205.5,7537.0,94.0,116.0,53925.76,178994.5,168.6,1652.0,90.0,46.0,598.0,8.65,1030.2,8990.8,3595.19,169.0,84.0,85.0,0.0,41.0,41.0,39.0,35.1,33137.0,9236.0,53477.0,38.0,54974.0,15278.0,34785.0,25971.0,67.0,67.0,60.0,761211.81,89.0,-999.25,91.5,120.4,392.2,86.0,35.1,24.4,-999.25,4221.02,32.0,16.0,16.0,-2.0,-147.74,24.0,1.19,145.0
604.16,75.0,30.0,35.0,504.0,3914.0,57.6,1073.1,78347.63,10038.99,176.7,9.0,120.4,35.72,20.3,232.0,0.0,243.5,-123.0,87.5,92.4,2023-11-22 11:24:48,0.04,10038.0,252.13,1675.8,100.0,648.0,100.0,7.28,1.22,-1.0,-41.0,9966.29,138.0,10038.99,205.53,7537.0,94.0,115.0,57605.54,169041.39,168.6,2005.0,90.0,46.0,611.0,8.65,1030.2,8990.8,3438.55,169.0,84.0,85.0,0.0,41.0,41.0,45.0,35.3,33358.0,9325.0,53477.0,38.0,55100.0,15405.0,34785.0,26221.0,67.0,67.0,61.0,783950.06,89.0,-999.25,91.5,120.4,392.2,86.0,35.3,24.6,-999.25,4255.49,21.0,10.0,10.0,-13.0,-147.54,25.0,1.23,144.0
604.16,75.0,30.0,35.0,504.0,3914.0,57.6,1073.1,59033.83,10039.99,178.3,9.0,120.5,34.77,19.3,232.0,0.0,243.5,-112.0,87.5,92.2,2023-11-22 11:26:18,0.05,10039.0,205.57,1675.8,100.0,648.0,100.0,9.4,4.29,10.0,-30.0,9966.88,153.0,10039.99,206.54,7537.0,93.0,114.0,61543.58,162589.78,168.6,2304.0,89.0,46.0,622.0,8.65,1030.2,8990.8,3465.19,169.0,84.0,85.0,0.0,43.0,43.0,50.0,35.7,32767.0,9407.0,53477.0,38.0,55215.0,15520.0,34785.0,26452.0,68.0,68.0,61.0,710345.06,89.0,-999.25,91.5,120.5,392.2,86.0,35.7,24.2,-999.25,4295.12,10.0,5.0,5.0,-23.0,-148.59,24.0,1.22,143.0
604.16,75.0,30.0,35.0,505.0,3914.0,57.6,1073.1,50892.25,10041.0,174.8,9.0,120.5,35.75,18.3,232.0,0.0,243.6,-104.0,87.5,92.2,2023-11-22 11:27:40,0.05,10040.0,251.08,1675.8,100.0,648.0,100.0,7.72,6.37,18.0,-22.0,9968.11,153.0,10041.0,205.24,7537.0,93.0,113.0,57366.87,147444.78,168.6,2432.0,89.0,47.0,630.0,8.65,1030.2,8990.8,3480.19,169.0,84.0,85.0,0.0,61.0,61.0,54.0,35.0,33063.0,9466.0,53477.0,38.0,55298.0,15603.0,34785.0,26620.0,69.0,68.0,62.0,512710.84,89.0,-999.25,91.5,120.5,392.2,86.0,35.0,24.7,-999.25,4211.66,9.0,4.0,5.0,-25.0,-147.41,25.0,1.21,143.0
604.16,75.0,30.0,35.0,508.0,3914.0,57.6,1073.1,57451.14,10042.0,173.7,9.0,120.5,35.58,17.3,232.0,0.0,243.6,-105.0,88.2,92.2,2023-11-22 11:28:39,0.06,10041.0,275.46,1675.8,100.0,648.0,100.0,-0.15,6.34,17.0,-22.0,9968.92,153.0,10042.0,205.7,7537.0,93.0,117.0,39301.64,118040.37,168.6,1911.0,89.0,47.0,629.0,8.65,1030.2,8990.8,3468.94,169.0,84.0,85.0,0.0,60.0,60.0,62.0,34.7,33580.0,9527.0,53477.0,38.0,55383.0,15689.0,34785.0,26789.0,70.0,69.0,64.0,526385.94,89.0,-999.25,91.5,120.5,392.2,86.0,34.7,24.7,-999.25,4185.12,12.0,6.0,7.0,-22.0,-148.38,25.0,1.23,142.0
604.16,75.0,30.0,35.0,511.0,3914.0,57.6,1073.1,59454.9,10042.99,173.3,9.0,120.5,35.78,16.3,232.0,0.0,243.6,-109.0,88.2,92.2,2023-11-22 11:29:40,0.06,10042.0,300.93,1675.8,101.0,648.0,101.0,-4.51,4.09,13.0,-27.0,9970.12,158.0,10042.99,205.56,7537.0,94.0,117.0,42121.15,119487.02,168.6,2082.0,89.0,47.0,625.0,8.65,1030.2,8990.8,3512.69,169.0,84.0,85.0,0.0,63.0,63.0,64.0,34.7,33137.0,9584.0,53477.0,38.0,55463.0,15769.0,34785.0,26951.0,70.0,69.0,63.0,497532.03,89.0,-999.25,91.5,120.5,392.3,86.0,34.7,24.6,-999.25,4176.74,15.0,7.0,8.0,-19.0,-147.49,25.0,1.18,142.0
604.16,75.0,30.0,35.0,514.0,3914.0,57.6,1073.1,42902.6,10043.99,176.3,9.0,120.5,35.65,15.3,232.0,0.0,243.6,-111.0,88.2,92.2,2023-11-22 11:30:37,0.06,10043.0,211.35,1675.8,100.0,648.0,100.0,-2.35,2.26,11.0,-28.0,9970.96,169.0,10043.99,205.11,7537.0,94.0,117.0,66575.4,140274.5,168.6,3265.0,89.0,47.0,623.0,8.65,1030.2,8990.8,3387.69,169.0,84.0,85.0,0.0,61.0,61.0,63.0,35.3,33432.0,9643.0,53477.0,38.0,55546.0,15852.0,34785.0,27112.0,69.0,69.0,63.0,512319.75,89.0,-999.25,91.5,120.5,392.3,86.0,35.3,24.7,-999.25,4248.99,18.0,8.0,10.0,-16.0,-147.72,25.0,1.18,142.0
604.16,75.0,30.0,35.0,517.0,3914.0,57.6,1073.1,33357.63,10044.99,175.3,9.0,120.5,35.43,14.3,232.0,0.0,243.6,-114.0,88.2,92.2,2023-11-22 11:31:36,0.06,10044.0,168.23,1675.8,100.0,648.0,101.0,-3.39,-0.1,8.0,-32.0,9972.05,153.0,10044.99,205.29,7537.0,94.0,117.0,55641.27,134655.45,168.6,2631.0,89.0,47.0,620.0,8.65,1030.2,8990.8,3478.94,169.0,84.0,85.0,0.0,63.0,63.0,61.0,35.1,33137.0,9700.0,53477.0,38.0,55626.0,15933.0,34785.0,27274.0,69.0,69.0,63.0,502652.28,89.0,-999.25,91.5,120.5,392.3,86.0,35.1,24.8,-999.25,4226.91,20.0,10.0,11.0,-14.0,-147.15,25.0,1.24,141.0
604.16,75.0,30.0,35.0,519.0,3914.0,57.6,1073.1,51411.02,10046.0,178.6,9.0,120.6,35.46,13.3,232.0,0.0,243.6,-116.0,88.2,92.2,2023-11-22 11:32:32,0.06,10045.0,253.72,1675.8,100.0,648.0,100.0,-1.66,-2.21,6.0,-34.0,9973.36,164.0,10046.0,205.27,7537.0,94.0,117.0,37202.76,118058.59,168.6,1771.0,89.0,47.0,618.0,8.65,1030.2,8990.8,3571.44,169.0,84.0,85.0,0.0,62.0,62.0,61.0,35.7,33506.0,9759.0,53477.0,38.0,55708.0,16016.0,34785.0,27443.0,69.0,69.0,63.0,505755.0,89.0,-999.25,91.5,120.6,392.3,86.0,35.7,24.4,-999.25,4305.78,23.0,11.0,12.0,-11.0,-147.93,24.0,1.18,141.0
604.16,75.0,30.0,35.0,522.0,3914.0,57.6,1073.1,47831.27,10046.99,176.4,9.0,120.6,35.31,12.3,232.0,0.0,243.7,-119.0,88.2,91.8,2023-11-22 11:33:31,0.05,10046.0,220.33,1675.8,100.0,648.0,100.0,-3.28,-3.03,3.0,-37.0,9974.32,148.0,10046.99,205.51,7537.0,94.0,117.0,63297.29,153006.55,168.6,2655.0,89.0,47.0,615.0,8.65,1030.2,8990.8,3432.69,169.0,84.0,85.0,0.0,58.0,58.0,54.0,35.3,33137.0,9821.0,53477.0,38.0,55795.0,16103.0,34785.0,27617.0,69.0,68.0,62.0,547893.5,89.0,-999.25,91.5,120.6,392.3,86.0,35.3,24.7,-999.25,4253.54,26.0,12.0,14.0,-8.0,-147.55,25.0,1.24,140.0
604.16,75.0,30.0,35.0,525.0,3914.0,57.6,1073.1,50941.01,10047.99,171.1,9.0,120.6,35.91,11.3,232.0,0.0,243.7,-122.0,88.2,91.8,2023-11-22 11:34:33,0.05,10047.0,237.49,1675.8,100.0,648.0,100.0,-3.47,-2.87,0.0,-40.0,9975.14,158.0,10047.99,205.0,7537.0,94.0,117.0,54484.04,143726.2,168.6,2337.0,89.0,47.0,612.0,8.65,1030.2,8990.8,3460.19,169.0,84.0,85.0,0.0,58.0,58.0,56.0,34.2,33876.0,9883.0,53477.0,38.0,55882.0,16190.0,34785.0,27791.0,68.0,68.0,62.0,543755.5,89.0,-999.25,91.5,120.6,392.3,86.0,34.2,24.8,-999.25,4125.94,29.0,14.0,15.0,-5.0,-146.82,25.0,1.21,139.0
604.16,75.0,30.0,35.0,528.0,3914.0,57.6,1073.1,70873.14,10048.99,171.4,9.0,120.6,35.72,10.3,232.0,0.0,243.7,-124.0,88.2,91.8,2023-11-22 11:35:35,0.06,10048.0,333.82,1675.8,100.0,648.0,100.0,-1.85,-2.77,-2.0,-42.0,9976.23,153.0,10048.99,205.12,7537.0,94.0,117.0,64109.9,146001.78,168.6,2905.0,89.0,47.0,610.0,8.65,1030.2,8990.8,3462.69,169.0,84.0,85.0,0.0,59.0,59.0,57.0,34.3,33802.0,9944.0,53477.0,38.0,55969.0,16277.0,34785.0,27965.0,69.0,68.0,61.0,541775.38,89.0,-999.25,91.5,120.6,392.4,86.0,34.3,24.9,-999.25,4134.68,32.0,15.0,17.0,-2.0,-147.24,25.0,1.17,139.0
604.16,75.0,30.0,35.0,531.0,3914.0,57.6,1073.1,55946.12,10050.0,176.0,9.0,120.6,35.39,9.3,232.0,0.0,243.7,-127.0,88.2,91.8,2023-11-22 11:36:37,0.04,10049.0,221.75,1675.8,101.0,648.0,101.0,-3.06,-2.58,-5.0,-45.0,9977.37,153.0,10050.0,205.14,7537.0,93.0,117.0,59746.15,181012.16,168.6,1907.0,89.0,47.0,607.0,8.65,1030.2,8990.8,3423.94,169.0,84.0,85.0,0.0,50.0,50.0,41.0,35.2,33210.0,10017.0,53477.0,38.0,56070.0,16379.0,34785.0,28168.0,68.0,68.0,61.0,638170.31,89.0,-999.25,91.5,120.6,392.4,86.0,35.2,24.7,-999.25,4247.14,35.0,16.0,18.0,1.0,-147.55,25.0,1.23,138.0
604.16,75.0,30.0,35.0,535.0,3914.0,57.6,1073.1,106449.93,10050.99,178.1,9.0,120.7,35.59,8.3,232.0,0.0,243.7,-132.0,88.2,91.8,2023-11-22 11:37:49,0.04,10050.0,365.06,1675.8,100.0,648.0,100.0,-2.86,-2.8,-10.0,-50.0,9978.38,153.0,10050.99,204.73,7537.0,93.0,117.0,82929.08,198686.89,168.6,2765.0,89.0,46.0,602.0,8.65,1030.2,8990.8,3613.94,169.0,84.0,85.0,0.0,43.0,43.0,43.0,35.6,33358.0,10100.0,53477.0,38.0,56186.0,16496.0,34785.0,28398.0,68.0,67.0,61.0,723732.63,89.0,-999.25,91.5,120.7,392.4,86.0,35.6,24.2,-999.25,4296.9,38.0,18.0,20.0,5.0,-146.38,24.0,1.2,138.0
604.16,75.0,30.0,35.0,538.0,3914.0,57.6,1073.1,81625.6,10051.99,175.3,9.0,120.7,36.3,7.3,232.0,0.0,243.8,-135.0,88.2,91.5,2023-11-22 11:39:13,0.04,10051.0,278.88,1675.8,100.0,648.0,100.0,-1.68,-2.42,-13.0,-52.0,9979.01,153.0,10051.99,204.19,7537.0,93.0,117.0,80605.99,194484.7,168.6,2682.0,89.0,47.0,600.0,8.65,1030.2,8990.8,3488.94,169.0,84.0,85.0,0.0,43.0,43.0,43.0,35.1,33802.0,10184.0,53477.0,38.0,56305.0,16615.0,34785.0,28637.0,67.0,67.0,60.0,740348.5,89.0,-999.25,91.5,120.7,392.4,86.0,35.1,24.7,-999.25,4230.75,42.0,20.0,22.0,8.0,-146.7,25.0,1.2,137.0
604.16,75.0,30.0,35.0,542.0,3914.0,57.6,1073.1,87358.75,10052.99,171.4,9.0,120.7,35.4,6.3,232.0,0.0,243.8,-137.0,88.2,91.5,2023-11-22 11:40:37,0.04,10052.0,308.86,1675.8,101.0,648.0,100.0,-1.6,-2.39,-15.0,-55.0,9980.29,153.0,10052.99,204.9,7537.0,93.0,117.0,74277.77,183810.06,168.6,2565.0,89.0,47.0,597.0,8.65,1030.2,8990.8,3592.69,169.0,84.0,85.0,0.0,45.0,44.0,45.0,34.3,34024.0,10266.0,53477.0,38.0,56420.0,16731.0,34785.0,28867.0,67.0,66.0,60.0,723347.0,89.0,-999.25,91.5,120.7,392.4,86.0,34.3,25.0,-999.25,4137.17,46.0,22.0,24.0,12.0,-146.87,25.0,1.16,136.0
604.16,75.0,30.0,35.0,545.0,3914.0,57.6,1073.1,74169.9,10053.99,177.2,9.0,120.7,36.04,5.3,232.0,0.0,243.8,-142.0,88.9,91.5,2023-11-22 11:41:59,0.05,10053.0,271.55,1675.8,101.0,648.0,101.0,-3.42,-2.52,-20.0,-60.0,9981.17,138.0,10053.99,204.8,7537.0,93.0,117.0,75055.55,182724.0,168.6,2645.0,89.0,47.0,592.0,8.65,1030.2,8990.8,3483.94,169.0,84.0,85.0,0.0,46.0,44.0,47.0,35.4,33876.0,10345.0,53477.0,38.0,56531.0,16842.0,34785.0,29089.0,66.0,66.0,59.0,690892.56,89.0,-999.25,91.5,120.7,392.5,86.0,35.4,24.7,-999.25,4278.25,49.0,23.0,26.0,15.0,-146.95,25.0,1.19,136.0
604.16,75.0,30.0,35.0,546.0,3914.0,57.6,1073.1,68399.88,10055.0,171.6,9.0,120.7,35.84,4.3,232.0,0.0,243.8,-143.0,88.9,91.5,2023-11-22 11:43:17,0.04,10054.0,233.97,1675.8,100.0,648.0,100.0,-0.9,-2.12,-21.0,-61.0,9982.12,153.0,10055.0,204.34,7537.0,93.0,117.0,70337.56,189745.58,168.6,2249.0,89.0,47.0,591.0,8.65,1030.2,8990.8,3381.44,169.0,84.0,85.0,0.0,43.0,43.0,42.0,34.3,33580.0,10430.0,53477.0,38.0,56649.0,16960.0,34785.0,29325.0,66.0,66.0,59.0,734565.75,89.0,-999.25,91.5,120.7,392.5,86.0,34.3,24.5,-999.25,4144.31,50.0,24.0,26.0,16.0,-146.53,25.0,1.2,135.0
604.16,75.0,30.0,35.0,546.0,3914.0,57.6,1073.1,75530.16,10056.0,176.4,9.0,120.8,35.39,3.3,232.0,0.0,243.9,-141.0,88.9,91.5,2023-11-22 11:44:43,0.05,10055.0,274.06,1675.8,100.0,648.0,100.0,2.22,-1.21,-19.0,-59.0,9983.17,148.0,10056.0,204.77,7537.0,93.0,117.0,84837.23,185694.27,168.6,3053.0,89.0,46.0,593.0,8.65,1030.2,8990.8,3453.94,169.0,84.0,85.0,0.0,46.0,46.0,47.0,35.3,33137.0,10509.0,53477.0,38.0,56761.0,17073.0,34785.0,29553.0,66.0,66.0,59.0,700201.81,89.0,-999.25,91.5,120.8,392.5,86.0,35.3,24.8,-999.25,4261.68,45.0,21.0,23.0,11.0,-147.1,25.0,1.2,135.0
604.16,75.0,30.0,35.0,546.0,3914.0,57.6,1073.1,94287.67,10056.98,180.0,9.0,120.8,35.59,2.3,232.0,0.0,243.9,-118.0,88.9,91.1,2023-11-22 11:46:02,0.04,10056.0,320.19,1675.8,100.0,648.0,100.0,16.26,4.14,4.0,-35.0,9983.83,143.0,10056.98,205.08,7537.0,93.0,116.0,80812.12,198062.83,168.6,2625.0,89.0,46.0,616.0,8.65,1030.2,8990.8,3555.19,169.0,84.0,85.0,0.0,42.0,42.0,43.0,36.0,33284.0,10592.0,53477.0,38.0,56877.0,17190.0,34785.0,29783.0,67.0,67.0,60.0,739103.44,89.0,-999.25,91.5,120.8,392.5,86.0,36.0,24.5,-999.25,4349.14,24.0,11.0,12.0,-10.0,-146.68,25.0,1.18,134.0
604.16,75.0,30.0,35.0,546.0,3914.0,57.6,1073.1,103625.04,10058.0,175.2,9.0,120.8,35.89,1.3,232.0,0.0,243.9,-93.0,88.9,91.1,2023-11-22 11:47:25,0.05,10057.0,370.52,1675.8,100.0,648.0,100.0,18.14,9.85,29.0,-11.0,9984.81,148.0,10058.0,204.43,7537.0,93.0,117.0,67369.53,176012.48,168.6,2385.0,89.0,47.0,641.0,8.65,1030.2,8990.8,3642.69,169.0,84.0,85.0,0.0,44.0,42.0,47.0,35.0,33728.0,10674.0,53477.0,38.0,56992.0,17305.0,34785.0,30016.0,70.0,69.0,62.0,708995.5,89.0,-999.25,91.5,120.8,392.6,86.0,35.0,24.8,-999.25,4232.62,4.0,2.0,2.0,-30.0,-144.86,25.0,1.18,133.0
604.16,75.0,30.0,35.0,547.0,3914.0,57.6,1073.1,80704.26,10058.99,175.9,9.0,120.8,35.63,0.3,232.0,0.0,243.9,-94.0,89.3,91.1,2023-11-22 11:48:46,0.04,10058.0,269.87,1675.8,100.0,648.0,100.0,-1.29,10.02,-1.0,-11.0,9986.22,143.0,10058.99,204.52,7537.0,93.0,117.0,76146.67,192329.39,168.6,2452.0,89.0,47.0,640.0,8.65,1030.2,8990.8,3430.19,169.0,84.0,85.0,0.0,42.0,43.0,42.0,35.2,33063.0,10759.0,53477.0,38.0,57111.0,17425.0,34785.0,30251.0,71.0,70.0,64.0,740990.56,89.0,-999.25,91.5,120.8,392.6,86.0,35.2,24.2,-999.25,4252.12,4.0,2.0,2.0,-30.0,-146.61,24.0,1.2,133.0
604.16,75.0,30.0,35.0,547.0,3914.0,57.6,1073.1,95058.8,10060.0,172.4,9.0,120.9,35.94,-0.7,232.0,55.45,243.9,-94.0,89.3,91.1,2023-11-22 11:50:12,0.05,10059.0,369.12,1675.8,100.0,648.0,100.0,-0.54,8.05,-1.0,-12.0,9986.91,158.0,10060.0,204.19,7537.0,93.0,116.0,83341.35,177985.25,168.6,3253.0,89.0,47.0,640.0,8.65,1030.2,8990.8,3612.69,169.0,84.0,85.0,0.0,48.0,48.0,50.0,34.5,33876.0,10833.0,53477.0,38.0,57215.0,17529.0,34785.0,30460.0,71.0,70.0,64.0,660029.88,89.0,-999.25,91.5,120.9,392.6,86.0,34.5,25.0,-999.25,4167.5,4.0,2.0,2.0,-30.0,-146.17,25.0,1.18,132.0
604.16,75.0,30.0,35.0,547.0,3914.0,57.6,1073.1,70162.89,10061.0,174.3,9.0,120.9,35.74,-1.7,232.0,0.0,244.0,-94.0,89.3,91.1,2023-11-22 11:51:26,0.04,10060.0,251.68,1675.8,100.0,648.0,100.0,-0.79,3.59,-1.0,-12.0,9988.36,148.0,10061.0,204.07,7537.0,93.0,116.0,78698.2,195727.47,168.6,2482.0,89.0,47.0,640.0,8.65,1030.2,8990.8,3486.75,169.0,84.0,85.0,0.0,45.0,45.0,39.0,34.9,33063.0,10914.0,53477.0,38.0,57329.0,17644.0,34785.0,30692.0,71.0,70.0,64.0,702039.06,89.0,-999.25,91.5,120.9,392.6,86.0,34.9,24.6,-999.25,4214.86,4.0,2.0,2.0,-30.0,-146.8,24.0,1.21,132.0
